review_priority,supplier_item_id,source_row_number,normalised_brand,candidate_original_name,supplier_clone_name,supplier_code,flags,required_action
Medium,SUP-20260426-01845,1873,Louis Vuitton,Apogee,,240594,top,"Verify brand/name, resolve variant or duplicate, and approve/reject before catalogue promotion."
Medium,SUP-20260426-01852,1880,Louis Vutton,Orage,Vacula,233496-B,lz_clone_name,"Verify brand/name, resolve variant or duplicate, and approve/reject before catalogue promotion."
Medium,SUP-20260426-01853,1881,Luban,Luban,Frankincense Base,343630,lz_clone_name,"Verify brand/name, resolve variant or duplicate, and approve/reject before catalogue promotion."
Medium,SUP-20260426-01867,1895,Mind Games,Blockade,,240675,top,"Verify brand/name, resolve variant or duplicate, and approve/reject before catalogue promotion."
Medium,SUP-20260426-01878,1906,Maison Crivelli,Hibiscus Mahajad,,240230,super,"Verify brand/name, resolve variant or duplicate, and approve/reject before catalogue promotion."
Medium,SUP-20260426-01879,1907,Maison Crivelli,Hibiscus Mahajad,Hibiscus Mahajad,240087,top,"Verify brand/name, resolve variant or duplicate, and approve/reject before catalogue promotion."
Medium,SUP-20260426-01880,1908,Maison Crivelli,OUD Maracuja,,3343358,top,"Verify brand/name, resolve variant or duplicate, and approve/reject before catalogue promotion."
Medium,SUP-20260426-01884,1912,Maison Francis Kurkdjian,Masculine Pluriel EDT 2014,,250069,top,"Verify brand/name, resolve variant or duplicate, and approve/reject before catalogue promotion."
Medium,SUP-20260426-01890,1918,Maison Francis Kurkdjian,OUD Satin Mood Ext De,Cosy Wood,353819-T,lz_clone_name,"Verify brand/name, resolve variant or duplicate, and approve/reject before catalogue promotion."
Medium,SUP-20260426-01891,1919,Maison F.kurkdija,OUD Satin Mood Ext De,Cosy Wood,353819,lz_clone_name,"Verify brand/name, resolve variant or duplicate, and approve/reject before catalogue promotion."
Medium,SUP-20260426-01892,1920,Maison Francis Kurkdjian,OUD Satin Mood,,240279,top,"Verify brand/name, resolve variant or duplicate, and approve/reject before catalogue promotion."
Medium,SUP-20260426-01893,1921,Maison Francis Kurkdjian,OUD Satin Mood,,240538,super,"Verify brand/name, resolve variant or duplicate, and approve/reject before catalogue promotion."
Medium,SUP-20260426-01895,1923,Maison Francis Kurkdjian,Gentle Fludity Gold,,240035,top,"Verify brand/name, resolve variant or duplicate, and approve/reject before catalogue promotion."
High,SUP-20260426-01896,1924,Maison Francis Kurkdjian,Gentle Fludity Gold,,240066,duplicate_supplier_code,"Verify brand/name, resolve variant or duplicate, and approve/reject before catalogue promotion."
Medium,SUP-20260426-01899,1927,Maison F. Kurkdjia,Baccarat Rouge 540,,240062,top,"Verify brand/name, resolve variant or duplicate, and approve/reject before catalogue promotion."
Medium,SUP-20260426-01900,1928,Maison F. Kurkdjia,Baccarat Rouge 540,,240537,top,"Verify brand/name, resolve variant or duplicate, and approve/reject before catalogue promotion."
Medium,SUP-20260426-01901,1929,Maison Francis Kurkdjian,Baccarat Rouge 540,Sweet Escape,233206-T,lz_clone_name,"Verify brand/name, resolve variant or duplicate, and approve/reject before catalogue promotion."
Medium,SUP-20260426-01902,1930,Maison Francis Kurkdjian,Baccarat Rouge 541,Sweet Escape,233206-A,lz_clone_name,"Verify brand/name, resolve variant or duplicate, and approve/reject before catalogue promotion."
Medium,SUP-20260426-01903,1931,Maison Francis Kurkdjian,Baccarat Rouge 540,Sweet Escape,233206,lz_clone_name,"Verify brand/name, resolve variant or duplicate, and approve/reject before catalogue promotion."
Medium,SUP-20260426-01904,1932,Maison F. Kurkdija.,Baccarat R. 540 Ext De Parfum,Sweetest Escape,233930-T,lz_clone_name; top,"Verify brand/name, resolve variant or duplicate, and approve/reject before catalogue promotion."
Medium,SUP-20260426-01905,1933,Maison F. Kurkdija.,Baccarat R. 540 Ext De Parfum,Sweetest Escape,233930-A,lz_clone_name,"Verify brand/name, resolve variant or duplicate, and approve/reject before catalogue promotion."
Medium,SUP-20260426-01906,1934,Maison F. Kurkdjia.,Baccarat R. 540 Ext De Parfum,Sweetest Escape,233930,lz_clone_name,"Verify brand/name, resolve variant or duplicate, and approve/reject before catalogue promotion."
Medium,SUP-20260426-01907,1935,Maison Francis Kurkdjian,Aqua Celestia,Floral Water,342795,lz_clone_name,"Verify brand/name, resolve variant or duplicate, and approve/reject before catalogue promotion."
Medium,SUP-20260426-01908,1937,Maison Francis Kurkdjian,OUD,Mossy Wood,339491,lz_clone_name,"Verify brand/name, resolve variant or duplicate, and approve/reject before catalogue promotion."
Medium,SUP-20260426-01909,1938,Maison Francis Kurkdjian,Petit Matin,French Sunrise,339355,lz_clone_name,"Verify brand/name, resolve variant or duplicate, and approve/reject before catalogue promotion."
Medium,SUP-20260426-01910,1939,Maison F. Kurkdjia,Aqua Vitae Cologne Forte,Citrus Water,339996,lz_clone_name,"Verify brand/name, resolve variant or duplicate, and approve/reject before catalogue promotion."
Medium,SUP-20260426-01911,1940,Maison Francis Kurkdjian,Aqua Celestia Forte,Floral Water Noir,343906-T,lz_clone_name,"Verify brand/name, resolve variant or duplicate, and approve/reject before catalogue promotion."
Medium,SUP-20260426-01912,1941,Maison Francis Kurkdjian,Aqua Universals Cologne,Elixir Of Life,233503,lz_clone_name,"Verify brand/name, resolve variant or duplicate, and approve/reject before catalogue promotion."
Medium,SUP-20260426-01913,1942,Maison Francis Kurkdjian,Aqua Media Forte,Calming Time,462490-T,lz_clone_name,"Verify brand/name, resolve variant or duplicate, and approve/reject before catalogue promotion."
Medium,SUP-20260426-01914,1943,Maison F. Kurkdjia,A La Rose Pour Homme,,240403,top,"Verify brand/name, resolve variant or duplicate, and approve/reject before catalogue promotion."
Medium,SUP-20260426-01916,1945,Maison Francis Kurkdjian,724,,240407,top,"Verify brand/name, resolve variant or duplicate, and approve/reject before catalogue promotion."
Medium,SUP-20260426-01926,1955,Maison Martin,Lazy Sunday Morning,Cozy Cuddles,154519,lz_clone_name,"Verify brand/name, resolve variant or duplicate, and approve/reject before catalogue promotion."
Medium,SUP-20260426-01928,1957,Makkah Top,Makkah,,3000448,top,"Verify brand/name, resolve variant or duplicate, and approve/reject before catalogue promotion."
Medium,SUP-20260426-01937,1966,Mancera,Tonka Cola,Sweet Cannella,336336,lz_clone_name,"Verify brand/name, resolve variant or duplicate, and approve/reject before catalogue promotion."
Medium,SUP-20260426-01939,1968,Mancera,Roses Vanille LZ,Rose In Gold,231673-T,lz_clone_name; top,"Verify brand/name, resolve variant or duplicate, and approve/reject before catalogue promotion."
Medium,SUP-20260426-01940,1969,Mancera,Coco Vanille,Paradise In Gold,680191,lz_clone_name,"Verify brand/name, resolve variant or duplicate, and approve/reject before catalogue promotion."
Medium,SUP-20260426-01941,1970,Mancera,Coco Vanille,Paradise In Gold,680191 A,lz_clone_name,"Verify brand/name, resolve variant or duplicate, and approve/reject before catalogue promotion."
Medium,SUP-20260426-01942,1971,Mancera,Black Vanilla,Floral Touch,700901,lz_clone_name,"Verify brand/name, resolve variant or duplicate, and approve/reject before catalogue promotion."
Medium,SUP-20260426-01943,1972,Mancera,Aoud Orchid,Precious Gift,462182,lz_clone_name,"Verify brand/name, resolve variant or duplicate, and approve/reject before catalogue promotion."
Medium,SUP-20260426-01949,1978,Mancera,Rose Vanilla,,3000452,top,"Verify brand/name, resolve variant or duplicate, and approve/reject before catalogue promotion."
Medium,SUP-20260426-01952,1981,Marc Jacobs,Perfect Absolute,,250285,absolute_or_absolu,"Verify brand/name, resolve variant or duplicate, and approve/reject before catalogue promotion."
Medium,SUP-20260426-01956,1985,Marc Antoine,Aldebaran,,240976,top,"Verify brand/name, resolve variant or duplicate, and approve/reject before catalogue promotion."
Medium,SUP-20260426-01960,1989,M.a.b,Ganymede,Ganymede,240074,top,"Verify brand/name, resolve variant or duplicate, and approve/reject before catalogue promotion."
Medium,SUP-20260426-01961,1990,Marc Antoine,Ganymede,Kazbek,503934-T,lz_clone_name; top,"Verify brand/name, resolve variant or duplicate, and approve/reject before catalogue promotion."
Medium,SUP-20260426-01962,1991,Marc Antoine,Ganymede,Kazbek,503934 A,lz_clone_name,"Verify brand/name, resolve variant or duplicate, and approve/reject before catalogue promotion."
Medium,SUP-20260426-01963,1992,Marc-antoine,Ganymede,Kazbek,503934,lz_clone_name,"Verify brand/name, resolve variant or duplicate, and approve/reject before catalogue promotion."
Medium,SUP-20260426-01965,1994,Marc-antoine,B683,Dream World,354207-T,lz_clone_name,"Verify brand/name, resolve variant or duplicate, and approve/reject before catalogue promotion."
Medium,SUP-20260426-01966,1995,Marc-antoine,B683,Dream World,354207-B,lz_clone_name,"Verify brand/name, resolve variant or duplicate, and approve/reject before catalogue promotion."
Medium,SUP-20260426-01967,1996,Marc-antoine,Ganymade Extrait,Kazbek Ultra,680406,lz_clone_name,"Verify brand/name, resolve variant or duplicate, and approve/reject before catalogue promotion."
Medium,SUP-20260426-01968,1997,Maryam,Maryam,Maryam,349447,lz_clone_name,"Verify brand/name, resolve variant or duplicate, and approve/reject before catalogue promotion."
Medium,SUP-20260426-01969,1998,Maryam,Maryam,,3000455,top,"Verify brand/name, resolve variant or duplicate, and approve/reject before catalogue promotion."
Medium,SUP-20260426-01974,2003,Matiere Premiere,Falcon Leather,,240674,top,"Verify brand/name, resolve variant or duplicate, and approve/reject before catalogue promotion."
Medium,SUP-20260426-01976,2005,Matiere Premiere,Vanilla Powder,,250097,top,"Verify brand/name, resolve variant or duplicate, and approve/reject before catalogue promotion."
Medium,SUP-20260426-01986,2016,Memo,African Leather,Maasai Nomad,339052,lz_clone_name,"Verify brand/name, resolve variant or duplicate, and approve/reject before catalogue promotion."
Medium,SUP-20260426-01987,2017,Memo,Eau De Memo,Golden Sparrows,260810,lz_clone_name,"Verify brand/name, resolve variant or duplicate, and approve/reject before catalogue promotion."
Medium,SUP-20260426-01988,2018,Memo,Irish OUD,Dublin Nomad Ood,353126,lz_clone_name,"Verify brand/name, resolve variant or duplicate, and approve/reject before catalogue promotion."
Medium,SUP-20260426-01989,2019,Memo,Moroccan Leather,Fez Nomad,353804,lz_clone_name,"Verify brand/name, resolve variant or duplicate, and approve/reject before catalogue promotion."
Medium,SUP-20260426-01990,2020,Memo,Russian Leather,Siberian Nomad,502577-A,lz_clone_name,"Verify brand/name, resolve variant or duplicate, and approve/reject before catalogue promotion."
Medium,SUP-20260426-01991,2021,Memo,Marfa,Behind Blue Eyes,502545,lz_clone_name,"Verify brand/name, resolve variant or duplicate, and approve/reject before catalogue promotion."
Medium,SUP-20260426-01992,2022,Memo,French Leather,Grasse Nomad,701764-T,lz_clone_name,"Verify brand/name, resolve variant or duplicate, and approve/reject before catalogue promotion."
Medium,SUP-20260426-01993,2023,Memo,Irish Leather LZ,Dublin Nomad,351852,lz_clone_name,"Verify brand/name, resolve variant or duplicate, and approve/reject before catalogue promotion."
Medium,SUP-20260426-01994,2024,Memo,Sicilian Leather,Palermo Nomad,462040,lz_clone_name,"Verify brand/name, resolve variant or duplicate, and approve/reject before catalogue promotion."
Medium,SUP-20260426-01995,2025,Memo,Iberian Leather,Madrid Nomad,462230,lz_clone_name,"Verify brand/name, resolve variant or duplicate, and approve/reject before catalogue promotion."
Medium,SUP-20260426-01996,2026,Memo,Ocean Leather,Wild Sea,461907,lz_clone_name,"Verify brand/name, resolve variant or duplicate, and approve/reject before catalogue promotion."
Medium,SUP-20260426-01997,2027,Memo,Mallorcan Almond OUD,Balearic Wings,343917-T,lz_clone_name,"Verify brand/name, resolve variant or duplicate, and approve/reject before catalogue promotion."
Medium,SUP-20260426-01998,2028,Memo,Corfu Memo,Rashing Rocks,343913,lz_clone_name,"Verify brand/name, resolve variant or duplicate, and approve/reject before catalogue promotion."
Medium,SUP-20260426-02001,2031,Memo,Irish OUD,,3000461,top,"Verify brand/name, resolve variant or duplicate, and approve/reject before catalogue promotion."
Medium,SUP-20260426-02006,2036,Memo.,Tamarindo,White Beach,353748,lz_clone_name,"Verify brand/name, resolve variant or duplicate, and approve/reject before catalogue promotion."
Medium,SUP-20260426-02011,2041,Molton Brown,Tabacco Absolute,Smoky Heaven,343827,absolute_or_absolu; lz_clone_name,"Verify brand/name, resolve variant or duplicate, and approve/reject before catalogue promotion."
Medium,SUP-20260426-02012,2042,Mona Di Orio,Bohea Boheme,Golden Tea,339421,lz_clone_name,"Verify brand/name, resolve variant or duplicate, and approve/reject before catalogue promotion."
Medium,SUP-20260426-02013,2043,Mono Di Orio,Dojima,Luxurt Gold Drops,343847,lz_clone_name,"Verify brand/name, resolve variant or duplicate, and approve/reject before catalogue promotion."
Medium,SUP-20260426-02016,2046,Mont Blanc,Signature,Snowcrystal,343835,lz_clone_name,"Verify brand/name, resolve variant or duplicate, and approve/reject before catalogue promotion."
Medium,SUP-20260426-02019,2049,Mont Blanc,Montblanc Explorer,,240636,top,"Verify brand/name, resolve variant or duplicate, and approve/reject before catalogue promotion."
Medium,SUP-20260426-02031,2061,Montale,Roses Musk,Roses Musk,240592,top,"Verify brand/name, resolve variant or duplicate, and approve/reject before catalogue promotion."
Medium,SUP-20260426-02032,2062,Montale,Sweet Vanilla,Golden Hero,503594,lz_clone_name,"Verify brand/name, resolve variant or duplicate, and approve/reject before catalogue promotion."
Medium,SUP-20260426-02033,2063,Montale,Rendez- Vous A Paris,Tower Of Love,701830,lz_clone_name,"Verify brand/name, resolve variant or duplicate, and approve/reject before catalogue promotion."
Medium,SUP-20260426-02034,2064,Montale,Aoud Forest,Water Wood,232475,lz_clone_name,"Verify brand/name, resolve variant or duplicate, and approve/reject before catalogue promotion."
Medium,SUP-20260426-02035,2065,Montale,Black Aoud Aoud,,240717,top,"Verify brand/name, resolve variant or duplicate, and approve/reject before catalogue promotion."
Medium,SUP-20260426-02036,2066,Montale,Black Aoud,OUD Mystery,650079-B,lz_clone_name,"Verify brand/name, resolve variant or duplicate, and approve/reject before catalogue promotion."
Medium,SUP-20260426-02037,2067,Montale,Dark Purple,Farida,343775,lz_clone_name,"Verify brand/name, resolve variant or duplicate, and approve/reject before catalogue promotion."
Medium,SUP-20260426-02038,2068,Montale,Kabul Aoud,Babur,339321-B,lz_clone_name,"Verify brand/name, resolve variant or duplicate, and approve/reject before catalogue promotion."
Medium,SUP-20260426-02039,2069,Montale,Mukhallat,Vanilla Jamil,339410,lz_clone_name,"Verify brand/name, resolve variant or duplicate, and approve/reject before catalogue promotion."
